ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL3212,Vitamin k epoxide reductase complex subunit 1 isoform 1,Q6B4J2,SINGLE PROTEIN,Bos taurus,15,39,9913,FALSE
CHEMBL613176,Vibrio splendidus,,ORGANISM,Vibrio splendidus,17,23,29497,FALSE
CHEMBL4630883,Fractalkine,P78423,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL2176849,P2X purinoceptor 4,Q9JJX6,SINGLE PROTEIN,Mus musculus,18,23,10090,FALSE
CHEMBL3588733,Sterol carrier protein 2,Q86PR3,SINGLE PROTEIN,Aedes aegypti,2,4,7159,FALSE
CHEMBL5648,Purine nucleoside phosphorylase,Q8T9Z7,SINGLE PROTEIN,Plasmodium falciparum,93,118,5833,FALSE
CHEMBL3308969,AMP-binding enzyme family protein,Q56950,SINGLE PROTEIN,Yersinia pestis,34,69,632,FALSE
CHEMBL3713436,Tumor necrosis factor ligand superfamily member 13,O75888,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL4814,Beta-glucuronidase,P06760,SINGLE PROTEIN,Rattus norvegicus,16,17,10116,FALSE
CHEMBL2366749,Amaranthus caudatus,,ORGANISM,Amaranthus caudatus,12,12,3567,FALSE
CHEMBL2169731,NADPH--cytochrome P450 reductase,P16435,SINGLE PROTEIN,Homo sapiens,63,112,9606,FALSE
CHEMBL4723,Endo-b-N-acetylglucosaminidase,Q9C1S6,SINGLE PROTEIN,Mucor hiemalis,9,15,64493,FALSE
CHEMBL3713095,Galactocerebrosidase,P54803,SINGLE PROTEIN,Homo sapiens,1984,1984,9606,FALSE
CHEMBL1075201,Creatine kinase M-type,P00563,SINGLE PROTEIN,Oryctolagus cuniculus,9,22,9986,FALSE
CHEMBL4680051,Sortilin/Progranulin,Q99523|P28799,PROTEIN-PROTEIN INTERACTION,Homo sapiens,34,37,9606,FALSE
CHEMBL4742299,Cereblon/WDFY4,Q96SW2|Q6ZS81,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL4732,UDP-N-acetylmuramoylalanine--D-glutamate ligase,P14900,SINGLE PROTEIN,Escherichia coli K-12,66,81,83333,FALSE
CHEMBL3137262,LSD1/CoREST complex,O60341|Q9UKL0,PROTEIN COMPLEX,Homo sapiens,345,444,9606,FALSE
CHEMBL3885607,Myc proto-oncogene protein/Transcription factor AP-1,P18870|P01109,PROTEIN-PROTEIN INTERACTION,Gallus gallus,2,2,9031,FALSE
CHEMBL2367303,Panicum dichotomiflorum,,ORGANISM,Panicum dichotomiflorum,7,12,29692,FALSE
CHEMBL2189140,Aminopeptidase N,P97449,SINGLE PROTEIN,Mus musculus,7,8,10090,FALSE
CHEMBL2366955,Calystegia sepium,,ORGANISM,Calystegia sepium,1,6,47519,FALSE
CHEMBL2366732,Boerhavia erecta,,ORGANISM,Boerhavia erecta,4,24,363203,FALSE
CHEMBL2367175,Echinochloa colona,,ORGANISM,Echinochloa colona,4,24,90396,FALSE
CHEMBL2366631,Typhlodromus pyri,,ORGANISM,Typhlodromus pyri,2,26,84387,FALSE
CHEMBL2366657,Centaurea cyanus,,ORGANISM,Centaurea cyanus,7,7,41522,FALSE
CHEMBL613279,Sandfly fever Naples virus,,ORGANISM,Sandfly fever Naples virus,2,3,206160,FALSE
CHEMBL1741263,Glutathione S-transferase,Q7REH6,SINGLE PROTEIN,Plasmodium yoelii yoelii,6,6,73239,FALSE
CHEMBL1914274,Cytohesin-3,P97696,SINGLE PROTEIN,Rattus norvegicus,4,5,10116,FALSE
CHEMBL1075260,"1,3-beta-D-glucan synthase subunit",Q4U2W2,SINGLE PROTEIN,Pichia kudriavzevii,1,2,4909,FALSE
CHEMBL3885629,RAC-alpha serine/threonine-protein kinase/Ribosomal protein S6 kinase beta-1,P23443|P31749,PROTEIN FAMILY,Homo sapiens,1,2,9606,FALSE
CHEMBL3885533,Cadherin-1/Transcription factor 7-like 2,Q9NQB0|P12830,PROTEIN-PROTEIN INTERACTION,Homo sapiens,19,26,9606,FALSE
CHEMBL2366927,Trifolium repens,,ORGANISM,Trifolium repens,12,19,3899,FALSE
CHEMBL2366963,Dactylis glomerata,,ORGANISM,Dactylis glomerata,10,15,4509,FALSE
CHEMBL2366836,Curvularia pallescens,,ORGANISM,Curvularia pallescens,32,106,318706,FALSE
CHEMBL2367133,Siminovitchia fortis,,ORGANISM,Siminovitchia fortis,12,12,254758,FALSE
CHEMBL2366854,Tyrophagus putrescentiae,,ORGANISM,Tyrophagus putrescentiae,10,89,59818,FALSE
CHEMBL2601,Adenosine transporter 1,Q9Y0I0,SINGLE PROTEIN,Trypanosoma brucei,37,37,5691,FALSE
CHEMBL3509604,Methionine-R-sulfoxide reductase B3,Q8IXL7,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4680050,Sphingosine kinase 1/2,Q9NRA0|Q9NYA1,PROTEIN FAMILY,Homo sapiens,11,28,9606,FALSE
CHEMBL1255155,BlaVIM-1,Q8GDC1,SINGLE PROTEIN,Escherichia coli,41,79,562,FALSE
CHEMBL1697661,Cysteine protease falcipain-3,Q9NAW4,SINGLE PROTEIN,Plasmodium falciparum,96,103,5833,FALSE
CHEMBL4523958,5-HT1A/5-HT1F,P30939|P08908,SELECTIVITY GROUP,Homo sapiens,15,15,9606,FALSE
CHEMBL2321637,Kinesin-like protein KIF9,Q9HAQ2,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL4742275,Cereblon/JAK1,P23458|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,3,5,9606,FALSE
CHEMBL3885549,Cyclin-T1/Cyclin-dependent-like kinase 5,Q00535|O60563,PROTEIN COMPLEX,Homo sapiens,5,5,9606,FALSE
CHEMBL3616359,Sterol regulatory element-binding protein 1,Q9WTN3,SINGLE PROTEIN,Mus musculus,1,3,10090,FALSE
CHEMBL3751658,Purine nucleoside phosphorylase,P50389,SINGLE PROTEIN,Sulfolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 /P2),6,6,273057,FALSE
CHEMBL5528,Ribosomal protein S6 kinase alpha 1,Q63531,SINGLE PROTEIN,Rattus norvegicus,16,16,10116,FALSE
CHEMBL3588734,Inhibin beta A chain,Q04998,SINGLE PROTEIN,Mus musculus,11,13,10090,FALSE
CHEMBL3596083,Carbonic anhydrase,Q9HVB9,SINGLE PROTEIN,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228),37,37,208964,FALSE
CHEMBL3826867,Chromobox protein homolog 5,P45973,SINGLE PROTEIN,Homo sapiens,49,50,9606,FALSE
CHEMBL2366968,Acinetobacter radioresistens,,ORGANISM,Acinetobacter radioresistens,47,97,40216,FALSE
CHEMBL2169724,CGMP-dependent protein kinase,W7JX98,SINGLE PROTEIN,Plasmodium falciparum,77,80,5833,FALSE
CHEMBL3232685,E3 SUMO-protein ligase CBX4,O00257,SINGLE PROTEIN,Homo sapiens,67,69,9606,FALSE
CHEMBL613232,Nocardia farcinica,,ORGANISM,Nocardia farcinica,24,74,37329,FALSE
CHEMBL2366952,Echinochloa oryzicola,,ORGANISM,Echinochloa oryzicola,734,1513,338574,FALSE
CHEMBL3309013,Glutamyl-tRNA reductase,P0A6X1,SINGLE PROTEIN,Escherichia coli (strain K12),1,1,83333,FALSE
CHEMBL3711486,Beta-adrenergic receptor kinase 1,Q99MK8,SINGLE PROTEIN,Mus musculus,8,13,10090,FALSE
CHEMBL3309056,Protein phosphatase 1A,P49443,SINGLE PROTEIN,Mus musculus,3,6,10090,FALSE
CHEMBL2366893,Discula theae-sinensis,,ORGANISM,Discula theae-sinensis,1,1,645589,FALSE
CHEMBL2367051,Schwanniomyces occidentalis,,ORGANISM,Schwanniomyces occidentalis,30,30,27300,FALSE
CHEMBL2367255,Galium spurium,,ORGANISM,Galium spurium,26,60,1117032,FALSE
CHEMBL2367301,Echinochloa esculenta,,ORGANISM,Echinochloa esculenta,101,317,121770,FALSE
CHEMBL2366871,Erysiphe necator,,ORGANISM,Erysiphe necator,11,54,52586,FALSE
CHEMBL612835,Setaria viridis,,ORGANISM,Setaria viridis,219,435,4556,FALSE
CHEMBL2366829,Pontederia vaginalis,,ORGANISM,Pontederia vaginalis,328,622,44972,FALSE
CHEMBL2367141,Colletotrichum lindemuthianum,,ORGANISM,Colletotrichum lindemuthianum,22,22,290576,FALSE
CHEMBL2366687,Apolygus lucorum,,ORGANISM,Apolygus lucorum,9,74,248454,FALSE
CHEMBL2366463,Photosystem Q(B) protein,P06402,SINGLE PROTEIN,Marchantia polymorpha,21,21,3197,FALSE
CHEMBL2189148,Interleukin-1 receptor type 1,P13504,SINGLE PROTEIN,Mus musculus,7,9,10090,FALSE
CHEMBL2366853,Digitaria ciliaris,,ORGANISM,Digitaria ciliaris,174,285,66018,FALSE
CHEMBL4739667,Syntenin-1,O00560,SINGLE PROTEIN,Homo sapiens,17,27,9606,FALSE
CHEMBL4739694,Potassium channel subfamily T member 1,Q6ZPR4,SINGLE PROTEIN,Mus musculus,7,9,10090,FALSE
CHEMBL6117,Tyrosine-protein phosphatase non-receptor type 9,P43378,SINGLE PROTEIN,Homo sapiens,95,97,9606,FALSE
CHEMBL614438,Citrobacter koseri,,ORGANISM,Citrobacter koseri,88,193,545,FALSE
CHEMBL612502,Pseudomonas sp.,,ORGANISM,Pseudomonas sp.,122,174,306,TRUE
CHEMBL2367041,Eleocharis kuroguwai,,ORGANISM,Eleocharis kuroguwai,19,26,280063,FALSE
CHEMBL3243915,Oxytocin-like receptor,Q5D7U5,SINGLE PROTEIN,Gallus gallus,2,2,9031,FALSE
CHEMBL4032,Dihydropteroate synthase,P0AC13,SINGLE PROTEIN,Escherichia coli K-12,106,129,83333,FALSE
CHEMBL3259465,Epsin-1,Q9Y6I3,SINGLE PROTEIN,Homo sapiens,5,7,9606,FALSE
CHEMBL4296016,Nucleolar RNA helicase 2,Q9NR30,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL1250405,B1 bradykinin receptor,Q8HZP2,SINGLE PROTEIN,Macaca mulatta,1,1,9544,FALSE
CHEMBL3988588,Xanthine phosphoribosyltransferase,P0A9M5,SINGLE PROTEIN,Escherichia coli (strain K12),2,2,83333,FALSE
CHEMBL4879479,Centrosomal protein of 170 kDa,Q6A065,SINGLE PROTEIN,Mus musculus,2,2,10090,FALSE
CHEMBL4879482,La-related protein 1,Q6ZQ58,SINGLE PROTEIN,Mus musculus,2,2,10090,FALSE
CHEMBL4295674,DnaJ homolog subfamily B member 6,O75190,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL4879450,Survival motor neuron protein,P97801,SINGLE PROTEIN,Mus musculus,1,1,10090,FALSE
CHEMBL1075088,Cysteine synthase,P45040,SINGLE PROTEIN,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),14,28,71421,FALSE
CHEMBL2169732,Hydroxyacid oxidase 2,Q9NYQ3,SINGLE PROTEIN,Homo sapiens,54,107,9606,FALSE
CHEMBL612360,Mastomys coucha,,ORGANISM,Mastomys coucha,25,34,35658,FALSE
CHEMBL613807,Aphis gossypii,,ORGANISM,Aphis gossypii,241,526,80765,FALSE
CHEMBL6198,Aspartic protease PM4,O60989,SINGLE PROTEIN,Plasmodium vivax,10,12,5855,FALSE
CHEMBL4523987,Chymotrypsin,Q99895|P17538|P40313|Q6GPI1,PROTEIN FAMILY,Homo sapiens,146,170,9606,FALSE
CHEMBL1667666,Sucrase-isomaltase,B5THE3,SINGLE PROTEIN,Mus musculus,27,30,10090,FALSE
CHEMBL2576,Dihydrofolate reductase,P07807,SINGLE PROTEIN,Saccharomyces cerevisiae S288c,67,68,559292,FALSE
CHEMBL2367341,Beauveria bassiana,,ORGANISM,Beauveria bassiana,11,27,176275,FALSE
CHEMBL3031,Kallikrein 11,Q9UBX7,SINGLE PROTEIN,Homo sapiens,7,7,9606,FALSE
CHEMBL3988610,Serine/threonine-protein kinase Sgk1,Q9WVC6,SINGLE PROTEIN,Mus musculus,5,5,10090,FALSE
CHEMBL4879501,5'-3' exonuclease PLD4,Q96BZ4,SINGLE PROTEIN,Homo sapiens,7,21,9606,FALSE
CHEMBL4405,Helicase IV,P15038,SINGLE PROTEIN,Escherichia coli K-12,6,20,83333,FALSE
CHEMBL3308,Caspase-6,P55212,SINGLE PROTEIN,Homo sapiens,1094,1290,9606,FALSE
CHEMBL2163178,Serine protease SplB,Q53781,SINGLE PROTEIN,Staphylococcus aureus,26,50,1280,FALSE
CHEMBL3480,Chitin synthase 1,P23316,SINGLE PROTEIN,Candida albicans,71,112,5476,FALSE
CHEMBL613216,Lemna minor,,ORGANISM,Lemna minor,43,73,4472,FALSE
CHEMBL4753,Beta-galactosidase,P29853,SINGLE PROTEIN,Aspergillus niger,50,64,5061,FALSE
CHEMBL5273,Glycogen debranching enzyme,P35574,SINGLE PROTEIN,Oryctolagus cuniculus,11,11,9986,FALSE
CHEMBL2368,Dopamine D1 receptor,P35406,SINGLE PROTEIN,Carassius auratus,46,90,7957,FALSE
CHEMBL5465298,Xanthine dehydrogenase/oxidase,Q00519,SINGLE PROTEIN,Mus musculus,1,3,10090,FALSE
CHEMBL3452,Vitamin D receptor,Q28037,SINGLE PROTEIN,Bos taurus,86,148,9913,FALSE
CHEMBL5465510,Karenia brevis,,ORGANISM,Karenia brevis,14,14,156230,FALSE
CHEMBL5316248,"Alpha-1,2-mannosidase (BT_1769)",Q8A6V7,SINGLE PROTEIN,Bacteroides thetaiotaomicron,5,10,226186,FALSE
CHEMBL4742282,Cereblon/Small EDRK-rich factor 2,Q96SW2|P84101,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL5316261,"Alpha-1,2-mannosidase (BT_3994)",Q8A0M7,SINGLE PROTEIN,Bacteroides thetaiotaomicron,6,11,226186,FALSE
CHEMBL4742277,Cereblon/Ubiquitin carboxyl-terminal hydrolase 8,P40818|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL5316243,"Alpha-1,2-mannosidase (BT_2629)",Q8A4H0,SINGLE PROTEIN,Bacteroides thetaiotaomicron,5,7,226186,FALSE
CHEMBL3120041,"DNA-directed RNA polymerase, mitochondrial",O00411,SINGLE PROTEIN,Homo sapiens,45,57,9606,FALSE
CHEMBL1075202,Sex hormone-binding globulin,P15196,SINGLE PROTEIN,Oryctolagus cuniculus,2,5,9986,FALSE
CHEMBL614750,Bacteroides stercoris,,ORGANISM,Bacteroides stercoris,20,113,46506,FALSE
CHEMBL1075359,Stenotrophomonas,,ORGANISM,Stenotrophomonas,7,16,40323,TRUE
CHEMBL613072,Paeniclostridium sordellii,,ORGANISM,Paeniclostridium sordellii,22,66,1505,FALSE
CHEMBL4414,Plasmepsin 2,P46925,SINGLE PROTEIN,Plasmodium falciparum,651,774,5833,FALSE
CHEMBL613081,Corynebacterium sp.,,ORGANISM,Corynebacterium sp.,30,89,1720,TRUE
CHEMBL612865,Papiliotrema laurentii,,ORGANISM,Papiliotrema laurentii,38,94,5418,FALSE
CHEMBL2539,Deoxyhypusine synthase,Q6AY53,SINGLE PROTEIN,Rattus norvegicus,51,51,10116,FALSE
CHEMBL613004,Wickerhamomyces anomalus,,ORGANISM,Wickerhamomyces anomalus,184,316,4927,FALSE
CHEMBL4807,Phospholipase A2 (Bee),P00630,SINGLE PROTEIN,Apis mellifera,58,126,7460,FALSE
CHEMBL613324,Biomphalaria glabrata,,ORGANISM,Biomphalaria glabrata,58,78,6526,FALSE
CHEMBL614618,Staphylococcus carnosus,,ORGANISM,Staphylococcus carnosus,22,22,1281,FALSE
CHEMBL3626,Histone deacetylase,Q9GUA8,SINGLE PROTEIN,Cryptosporidium parvum,36,38,5807,FALSE
CHEMBL3061,Phosphodiesterase 3A,Q9XSW7,SINGLE PROTEIN,Sus scrofa,12,16,9823,FALSE
CHEMBL613744,Feline immunodeficiency virus,,ORGANISM,Feline immunodeficiency virus,101,139,11673,FALSE
CHEMBL3301402,Streptococcus intermedius,,ORGANISM,Streptococcus intermedius,29,230,1338,FALSE
CHEMBL2340,Endothelin-converting enzyme 1,P42891,SINGLE PROTEIN,Bos taurus,13,17,9913,FALSE
CHEMBL1293234,"Putative fructose-1,6-bisphosphate aldolase",A8B2U2,SINGLE PROTEIN,Giardia intestinalis,14734,15559,5741,FALSE
CHEMBL1697656,Glutathione S-transferase,Q8ILQ7,SINGLE PROTEIN,Plasmodium falciparum,4,6,5833,FALSE
CHEMBL3593152,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3,P15396,SINGLE PROTEIN,Bos taurus,1,1,9913,FALSE
CHEMBL4296611,Yersinia ruckeri,,ORGANISM,Yersinia ruckeri,3,7,29486,FALSE
CHEMBL4296112,HDAC1/REST corepressor 3,Q13547|Q9P2K3,PROTEIN COMPLEX,Homo sapiens,5,5,9606,FALSE
CHEMBL1667686,Neuraminidase,C4LRQ6,SINGLE PROTEIN,Influenza A virus,19,30,648213,FALSE
CHEMBL4296283,Alpha-crystallin A chain,P02489,SINGLE PROTEIN,Homo sapiens,11,85,9606,FALSE
CHEMBL1075081,SHV-5 extended spectrum beta-lactamase,Q6REX6,SINGLE PROTEIN,Escherichia coli,10,10,562,FALSE
CHEMBL613066,Komagataella pastoris,,ORGANISM,Komagataella pastoris,4,7,4922,FALSE
CHEMBL615062,Prevotella denticola,,ORGANISM,Prevotella denticola,19,82,28129,FALSE
CHEMBL4855,Ketopantoate reductase,P0A9J4,SINGLE PROTEIN,Escherichia coli K-12,15,28,83333,FALSE
CHEMBL5074,Human immunodeficiency virus type 2 pol protein,P88142,SINGLE PROTEIN,Human immunodeficiency virus 2,30,31,11709,FALSE
CHEMBL613357,Curvularia,,ORGANISM,Curvularia,20,47,5502,TRUE
CHEMBL6113,Phosphoethanolamine/phosphocholine phosphatase,Q8TCT1,SINGLE PROTEIN,Homo sapiens,72,97,9606,FALSE
CHEMBL3988622,Biliverdin-producing heme oxygenase,Q9AH50,SINGLE PROTEIN,Neisseria meningitidis,89,120,487,FALSE
CHEMBL2079848,Activated CDC42 kinase 1,O54967,SINGLE PROTEIN,Mus musculus,45,49,10090,FALSE
CHEMBL2367129,Desmanthus illinoensis,,ORGANISM,Desmanthus illinoensis,1,5,196648,FALSE
CHEMBL3707467,Peptidyl-prolyl cis-trans isomerase G,Q13427,SINGLE PROTEIN,Homo sapiens,10,10,9606,FALSE
CHEMBL2367055,Nigrospora,,ORGANISM,Nigrospora,2,4,114230,TRUE
CHEMBL5291695,VHL/Bromodomain-containing protein 9,Q9H8M2|P40337,PROTEIN-PROTEIN INTERACTION,Homo sapiens,35,121,9606,FALSE
CHEMBL2331066,Beta-secretase 2,Q6IE75,SINGLE PROTEIN,Rattus norvegicus,12,15,10116,FALSE
CHEMBL5291622,Mammarenavirus choriomeningitidis,,ORGANISM,Mammarenavirus choriomeningitidis,22,24,11623,FALSE
CHEMBL5272,Glycogen debranching enzyme,P35573,SINGLE PROTEIN,Homo sapiens,26,27,9606,FALSE
CHEMBL4742271,Cereblon/PARP1,P09874|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,27,187,9606,FALSE
CHEMBL2095174,SUMO-activating enzyme,Q9UBE0|Q9UBT2,PROTEIN COMPLEX,Homo sapiens,474,861,9606,FALSE
CHEMBL612391,Porphyromonas canoris,,ORGANISM,Porphyromonas canoris,4,8,36875,FALSE
CHEMBL2656,Creatine kinase M,P06732,SINGLE PROTEIN,Homo sapiens,30,67,9606,FALSE
CHEMBL4748233,VHL/PARP2,Q9UGN5|P40337,PROTEIN-PROTEIN INTERACTION,Homo sapiens,3,6,9606,FALSE
CHEMBL3597,Serotonin 5a (5-HT5a) receptor,P30966,SINGLE PROTEIN,Mus musculus,40,43,10090,FALSE
CHEMBL4739665,Dedicator of cytokinesis protein 5,B2RY04,SINGLE PROTEIN,Mus musculus,2,6,10090,FALSE
CHEMBL612603,Sinorhizobium meliloti,,ORGANISM,Sinorhizobium meliloti,41,74,382,FALSE
CHEMBL5631,Uncharacterized protein Rv1284/MT1322,P9WPJ7,SINGLE PROTEIN,Mycobacterium tuberculosis,142,182,1773,FALSE
CHEMBL4523716,Protein cereblon/CDK6/G1/S-specific cyclin-D3,P30281|Q00534|Q96SW2,PROTEIN-PROTEIN INTERACTION,Homo sapiens,1,1,9606,FALSE
CHEMBL1697676,Carbonic anhydrase 2,Q3I4V7,SINGLE PROTEIN,Cryptococcus neoformans var. grubii,124,140,178876,FALSE
CHEMBL2169722,Glycylpeptide N-tetradecanoyltransferase,Q8ILW6,SINGLE PROTEIN,Plasmodium falciparum (isolate 3D7),117,128,36329,FALSE
CHEMBL612916,Lemna aequinoctialis,,ORGANISM,Lemna aequinoctialis,52,120,89585,FALSE
CHEMBL4296311,"1,3-beta-D-glucan synthase subunit 1",B6S6L8,SINGLE PROTEIN,Candida tropicalis,3,15,5482,FALSE
CHEMBL1075342,Agrostis stolonifera,,ORGANISM,Agrostis stolonifera,44,91,63632,FALSE
CHEMBL4873,Chymotrypsin-like protease CTRL-1,P40313,SINGLE PROTEIN,Homo sapiens,21,25,9606,FALSE
CHEMBL4106153,CDK2/Bovine cyclin A,P24941|P30274,PROTEIN COMPLEX,Homo sapiens,36,36,9606,FALSE
CHEMBL614971,Thomasclavelia ramosa,,ORGANISM,Thomasclavelia ramosa,29,80,1547,FALSE
CHEMBL1949490,Midkine,P21741,SINGLE PROTEIN,Homo sapiens,16,16,9606,FALSE
CHEMBL4296574,Lactobacillus acidophilus,,ORGANISM,Lactobacillus acidophilus,72,82,1579,FALSE
CHEMBL3509606,Equilibrative nucleoside transporter 2,Q14542,SINGLE PROTEIN,Homo sapiens,6,12,9606,FALSE
CHEMBL4513201,Lactobacillus jensenii,,ORGANISM,Lactobacillus jensenii,11,29,109790,FALSE
CHEMBL5482983,JAK2-STAT3,O60674|P40763,PROTEIN COMPLEX,Homo sapiens,1,4,9606,FALSE
CHEMBL2079851,Snake venom metalloproteinase Bap1,P83512,SINGLE PROTEIN,Bothrops asper,23,31,8722,FALSE
CHEMBL2364703,Tubulin,F2SZD3|F2SG63|F2SZ02,PROTEIN COMPLEX GROUP,Trichophyton,,,5550,TRUE
CHEMBL5676,Ecdysone receptor,P34021,SINGLE PROTEIN,Drosophila melanogaster,19,19,7227,FALSE
CHEMBL5034,GABA-B receptor 2,O75899,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL1741171,Protein RecA,P9WHJ3,SINGLE PROTEIN,Mycobacterium tuberculosis,2119,2211,1773,FALSE
CHEMBL612385,Trichophyton tonsurans,,ORGANISM,Trichophyton tonsurans,89,138,34387,FALSE
CHEMBL2316,Granzyme B,P10144,SINGLE PROTEIN,Homo sapiens,45,52,9606,FALSE
CHEMBL1932907,"Probable thylakoidal processing peptidase 2, chloroplastic",Q9M9Z2,SINGLE PROTEIN,Arabidopsis thaliana,2,2,3702,FALSE
CHEMBL612399,Botrytis cinerea,,ORGANISM,Botrytis cinerea,2420,4217,40559,FALSE
CHEMBL4630884,Prolow-density lipoprotein receptor-related protein 1,Q07954,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL4296072,Histone deacetylase 6/3,O15379|Q9UBN7,PROTEIN FAMILY,Homo sapiens,2,6,9606,FALSE
CHEMBL3600275,Thyrotropin-releasing hormone-degrading ectoenzyme,Q8K093,SINGLE PROTEIN,Mus musculus,3,4,10090,FALSE
CHEMBL3712913,CD70 antigen,P32970,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL5169210,Threonine--tRNA ligase,A0A3F3IEK2,SINGLE PROTEIN,Salmonella enterica,30,84,28901,FALSE
CHEMBL4630894,Interleukin-31 receptor subunit alpha,Q8NI17,SINGLE PROTEIN,Homo sapiens,,,9606,FALSE
CHEMBL2154,Group IIE secretory phospholipase A2,Q9NZK7,SINGLE PROTEIN,Homo sapiens,19,20,9606,FALSE
CHEMBL4201,Group IIE secretory phospholipase A2,Q9QUL3,SINGLE PROTEIN,Mus musculus,18,19,10090,FALSE
CHEMBL5361,Group IIF secretory phospholipase A2,Q9QZT4,SINGLE PROTEIN,Mus musculus,14,14,10090,FALSE
CHEMBL4278,Group IIF secretory phospholipase A2,Q9BZM2,SINGLE PROTEIN,Homo sapiens,15,15,9606,FALSE
CHEMBL4295601,"Carbonic anhydrase-like protein, putative",Q4CVY4,SINGLE PROTEIN,Trypanosoma cruzi (strain CL Brener),24,25,353153,FALSE
CHEMBL5169111,Transthyretin,P07309,SINGLE PROTEIN,Mus musculus,2,2,10090,FALSE
CHEMBL3608200,Amiloride-sensitive sodium channel subunit alpha,Q61180,SINGLE PROTEIN,Mus musculus,6,6,10090,FALSE
CHEMBL3832953,Histone acetyltransferase SAS2,P40963,SINGLE PROTEIN,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),11,25,559292,FALSE
CHEMBL4513215,Paracoccus sp.,,ORGANISM,Paracoccus sp.,83,135,267,TRUE
CHEMBL5291602,"NAD-dependent malic enzyme, mitochondrial",P23368,SINGLE PROTEIN,Homo sapiens,32,32,9606,FALSE
CHEMBL2111469,Dipeptidyl peptidase II and dipeptidyl peptidase IV (DPP2 and DPP4),P27487|Q9UHL4,SELECTIVITY GROUP,Homo sapiens,91,94,9606,FALSE
CHEMBL3308976,Protein-glutamine gamma-glutamyltransferase,Q7M0F8,SINGLE PROTEIN,Cavia porcellus,141,141,10141,FALSE
CHEMBL1914261,Laccase,O94222,SINGLE PROTEIN,Trametes versicolor,2,6,5325,FALSE
CHEMBL613247,Phalaris canariensis,,ORGANISM,Phalaris canariensis,7,15,376798,FALSE
CHEMBL4295950,Arsenite methyltransferase,Q9HBK9,SINGLE PROTEIN,Homo sapiens,13,13,9606,FALSE
CHEMBL5046,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1,Q6PFW1,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL2111464,Tubulin,Q6B856|Q862F3,PROTEIN COMPLEX,Bos taurus,121,169,9913,FALSE
CHEMBL2366564,Succinate-ubiquinone oxidoreductase,A5GZW8|D0VWV4,PROTEIN COMPLEX,Sus scrofa,6,9,9823,FALSE
CHEMBL4524131,Sulfonylurea receptors; K-ATP channels,Q63563|P70673|Q63664|Q09429,PROTEIN COMPLEX GROUP,Rattus norvegicus,8,8,10116,FALSE
CHEMBL3562170,Acid-sensing ion channel 1,P55926,SINGLE PROTEIN,Rattus norvegicus,25,98,10116,FALSE
CHEMBL3638350,Collagenase 3,P33435,SINGLE PROTEIN,Mus musculus,97,97,10090,FALSE
CHEMBL5686,6-phospho-1-fructokinase,O15648,SINGLE PROTEIN,Trypanosoma brucei,5931,7870,5691,FALSE
CHEMBL1741195,Enteropeptidase,P98073,SINGLE PROTEIN,Homo sapiens,583,795,9606,FALSE
CHEMBL615098,Syncephalastrum racemosum,,ORGANISM,Syncephalastrum racemosum,155,293,13706,FALSE
CHEMBL4680026,Long-chain-fatty-acid--CoA ligase 1,P41216,SINGLE PROTEIN,Mus musculus,30,30,10090,FALSE
CHEMBL5801,Cysteine protease falcipain-2,Q9NBD4,SINGLE PROTEIN,Plasmodium falciparum,66,149,5833,FALSE
CHEMBL3616362,Poly(A)-specific ribonuclease PARN,O95453,SINGLE PROTEIN,Homo sapiens,22,22,9606,FALSE
CHEMBL4523959,5-HT1B/5-HT1F,P30939|P28222,SELECTIVITY GROUP,Homo sapiens,15,15,9606,FALSE
